 -0.20000000E+00
 -0.42462752E+00 -0.42367655E+00
 -0.42200889E+00 -0.42343621E+00
 -0.42462752E+00 -0.42367655E+00
 -0.42841617E+00 -0.42687184E+00
 -0.43107119E+00 -0.42945087E+00
 -0.43594453E+00 -0.43058596E+00
 -0.43850948E+00 -0.43292205E+00
 -0.43510172E+00 -0.43689515E+00
 -0.43596434E+00 -0.44028291E+00
 -0.43864742E+00 -0.44376866E+00
 -0.43557421E+00 -0.45103671E+00
 -0.43374981E+00 -0.45520643E+00
 -0.43956323E+00 -0.45898754E+00
 -0.43908748E+00 -0.46399832E+00
 -0.43707037E+00 -0.46780318E+00
 -0.43847615E+00 -0.47133648E+00
 -0.43873903E+00 -0.47367926E+00
 -0.44408018E+00 -0.47708526E+00
 -0.44562554E+00 -0.48055099E+00
 -0.44743194E+00 -0.48280434E+00
 -0.45442886E+00 -0.48575811E+00
 -0.46187712E+00 -0.48924753E+00
 -0.46527709E+00 -0.49193881E+00
 -0.46894826E+00 -0.49406377E+00
 -0.47092297E+00 -0.49762034E+00
 -0.46742176E+00 -0.50028792E+00
 -0.46733045E+00 -0.50225449E+00
 -0.46781807E+00 -0.50585861E+00
 -0.46768232E+00 -0.50723777E+00
 -0.46985717E+00 -0.50875364E+00
 -0.47084827E+00 -0.50940339E+00
 -0.47419860E+00 -0.50989464E+00
 -0.47241023E+00 -0.51073314E+00
 -0.47032536E+00 -0.51080304E+00
 -0.46684118E+00 -0.50921777E+00
 -0.46741803E+00 -0.50833084E+00
 -0.46781807E+00 -0.50585861E+00
 -0.46696011E+00 -0.50247148E+00
 -0.46877077E+00 -0.50046404E+00
 -0.46681906E+00 -0.49742408E+00
 -0.46302999E+00 -0.49475882E+00
 -0.46222849E+00 -0.49256586E+00
 -0.45798246E+00 -0.49107656E+00
 -0.45530011E+00 -0.48833660E+00
 -0.45119502E+00 -0.48430195E+00
 -0.44468965E+00 -0.48117308E+00
 -0.44539471E+00 -0.47807103E+00
 -0.44842677E+00 -0.47508262E+00
 -0.44475766E+00 -0.47003291E+00
 -0.44247216E+00 -0.46730383E+00
 -0.44150133E+00 -0.46487363E+00
 -0.43786029E+00 -0.46086669E+00
 -0.43928783E+00 -0.45750148E+00
 -0.44140601E+00 -0.45140763E+00
 -0.43663455E+00 -0.44470948E+00
 -0.43433348E+00 -0.43985303E+00
 -0.43758729E+00 -0.43688191E+00
 -0.43440806E+00 -0.43411273E+00
 -0.42806818E+00 -0.43269148E+00
 -0.42592388E+00 -0.43151553E+00
 -0.42246892E+00 -0.42744490E+00
 -0.41941871E+00 -0.42528756E+00
 -0.42246892E+00 -0.42744490E+00
 -0.42592388E+00 -0.43151553E+00
 -0.42806818E+00 -0.43269148E+00
 -0.43440806E+00 -0.43411273E+00
 -0.43758729E+00 -0.43688191E+00
 -0.43433348E+00 -0.43985303E+00
 -0.43663455E+00 -0.44470948E+00
 -0.44140601E+00 -0.45140763E+00
 -0.43928783E+00 -0.45750148E+00
 -0.43786029E+00 -0.46086669E+00
 -0.44150133E+00 -0.46487363E+00
 -0.44247216E+00 -0.46730384E+00
 -0.44475766E+00 -0.47003291E+00
 -0.44842677E+00 -0.47508262E+00
 -0.44539471E+00 -0.47807103E+00
 -0.44468965E+00 -0.48117308E+00
 -0.45119502E+00 -0.48430195E+00
 -0.45530011E+00 -0.48833660E+00
 -0.45798246E+00 -0.49107656E+00
 -0.46222849E+00 -0.49256586E+00
 -0.46302999E+00 -0.49475882E+00
 -0.46681906E+00 -0.49742408E+00
 -0.46877077E+00 -0.50046404E+00
 -0.46696011E+00 -0.50247148E+00
 -0.46781807E+00 -0.50585861E+00
 -0.46741803E+00 -0.50833084E+00
 -0.46684118E+00 -0.50921777E+00
 -0.47032536E+00 -0.51080304E+00
 -0.47241023E+00 -0.51073314E+00
 -0.47520949E+00 -0.51249118E+00
 -0.47344026E+00 -0.51181483E+00
 -0.46990348E+00 -0.51144765E+00
 -0.46779498E+00 -0.51243371E+00
 -0.46684118E+00 -0.50921777E+00
 -0.46768232E+00 -0.50723777E+00
 -0.47036377E+00 -0.50618246E+00
 -0.47235078E+00 -0.50281769E+00
 -0.47011359E+00 -0.50062850E+00
 -0.46454444E+00 -0.49913155E+00
 -0.46205536E+00 -0.49655768E+00
 -0.45795560E+00 -0.49361106E+00
 -0.45647970E+00 -0.49071379E+00
 -0.45391978E+00 -0.48691775E+00
 -0.44847061E+00 -0.48420960E+00
 -0.44890794E+00 -0.48084970E+00
 -0.44950740E+00 -0.47728444E+00
 -0.44650503E+00 -0.47405850E+00
 -0.44372993E+00 -0.46954828E+00
 -0.44092372E+00 -0.46560990E+00
 -0.43935832E+00 -0.46327999E+00
 -0.43966712E+00 -0.45928604E+00
 -0.43866167E+00 -0.45553064E+00
 -0.43695723E+00 -0.45168128E+00
 -0.43804378E+00 -0.44681945E+00
 -0.43979977E+00 -0.44325571E+00
 -0.43788461E+00 -0.44056565E+00
 -0.43283392E+00 -0.43796550E+00
 -0.42909280E+00 -0.43615272E+00
 -0.42437450E+00 -0.43534903E+00
 -0.42095495E+00 -0.43511615E+00
 -0.42437450E+00 -0.43534903E+00
 -0.42909280E+00 -0.43615272E+00
 -0.43283392E+00 -0.43796550E+00
 -0.43788461E+00 -0.44056565E+00
 -0.43979977E+00 -0.44325571E+00
 -0.43804378E+00 -0.44681945E+00
 -0.43695723E+00 -0.45168128E+00
 -0.43866167E+00 -0.45553064E+00
 -0.43966712E+00 -0.45928604E+00
 -0.43935832E+00 -0.46327999E+00
 -0.44092372E+00 -0.46560990E+00
 -0.44372993E+00 -0.46954828E+00
 -0.44650503E+00 -0.47405850E+00
 -0.44950740E+00 -0.47728444E+00
 -0.44890794E+00 -0.48084970E+00
 -0.44847061E+00 -0.48420960E+00
 -0.45391978E+00 -0.48691775E+00
 -0.45647970E+00 -0.49071379E+00
 -0.45795560E+00 -0.49361106E+00
 -0.46205536E+00 -0.49655768E+00
 -0.46454444E+00 -0.49913155E+00
 -0.47011359E+00 -0.50062850E+00
 -0.47235078E+00 -0.50281769E+00
 -0.47036377E+00 -0.50618246E+00
 -0.46768232E+00 -0.50723777E+00
 -0.46684118E+00 -0.50921777E+00
 -0.46779498E+00 -0.51243371E+00
 -0.46990348E+00 -0.51144765E+00
 -0.47344026E+00 -0.51181483E+00
 -0.47432080E+00 -0.51261808E+00
 -0.47502079E+00 -0.51414423E+00
 -0.47188273E+00 -0.51242631E+00
 -0.46990348E+00 -0.51144765E+00
 -0.47032536E+00 -0.51080304E+00
 -0.46985717E+00 -0.50875364E+00
 -0.46979872E+00 -0.50747365E+00
 -0.47067361E+00 -0.50562970E+00
 -0.46949991E+00 -0.50362424E+00
 -0.46466230E+00 -0.50126561E+00
 -0.46379553E+00 -0.50007065E+00
 -0.46151907E+00 -0.49593016E+00
 -0.45785596E+00 -0.49231080E+00
 -0.45636948E+00 -0.49001085E+00
 -0.45370674E+00 -0.48626851E+00
 -0.45430192E+00 -0.48277804E+00
 -0.45364792E+00 -0.47847247E+00
 -0.44699049E+00 -0.47528556E+00
 -0.44435097E+00 -0.47245220E+00
 -0.44460737E+00 -0.46859380E+00
 -0.44121942E+00 -0.46583626E+00
 -0.44049455E+00 -0.46276522E+00
 -0.43897510E+00 -0.45904004E+00
 -0.43557584E+00 -0.45421161E+00
 -0.43746176E+00 -0.44997486E+00
 -0.43804270E+00 -0.44610366E+00
 -0.43547269E+00 -0.44318837E+00
 -0.43386669E+00 -0.44200812E+00
 -0.43112401E+00 -0.43834388E+00
 -0.42392666E+00 -0.43438517E+00
 -0.41906108E+00 -0.43302377E+00
 -0.42392666E+00 -0.43438517E+00
 -0.43112401E+00 -0.43834388E+00
 -0.43386669E+00 -0.44200812E+00
 -0.43547269E+00 -0.44318837E+00
 -0.43804270E+00 -0.44610366E+00
 -0.43746176E+00 -0.44997486E+00
 -0.43557584E+00 -0.45421161E+00
 -0.43897510E+00 -0.45904004E+00
 -0.44049455E+00 -0.46276522E+00
 -0.44121942E+00 -0.46583626E+00
 -0.44460737E+00 -0.46859380E+00
 -0.44435097E+00 -0.47245220E+00
 -0.44699049E+00 -0.47528556E+00
 -0.45364792E+00 -0.47847247E+00
 -0.45430192E+00 -0.48277804E+00
 -0.45370674E+00 -0.48626851E+00
 -0.45636948E+00 -0.49001085E+00
 -0.45785596E+00 -0.49231080E+00
 -0.46151907E+00 -0.49593016E+00
 -0.46379553E+00 -0.50007065E+00
 -0.46466230E+00 -0.50126561E+00
 -0.46949991E+00 -0.50362424E+00
 -0.47067361E+00 -0.50562970E+00
 -0.46979872E+00 -0.50747365E+00
 -0.46985717E+00 -0.50875364E+00
 -0.47032536E+00 -0.51080304E+00
 -0.46990348E+00 -0.51144765E+00
 -0.47188273E+00 -0.51242631E+00
 -0.47502079E+00 -0.51414423E+00
 -0.47520728E+00 -0.51341104E+00
 -0.47594007E+00 -0.51481448E+00
 -0.47502079E+00 -0.51414423E+00
 -0.47344026E+00 -0.51181483E+00
 -0.47241023E+00 -0.51073314E+00
 -0.47084827E+00 -0.50940339E+00
 -0.46887152E+00 -0.50827105E+00
 -0.46996699E+00 -0.50730962E+00
 -0.46988568E+00 -0.50583756E+00
 -0.46543307E+00 -0.50282297E+00
 -0.46337611E+00 -0.50047225E+00
 -0.45983775E+00 -0.49707184E+00
 -0.45620695E+00 -0.49372294E+00
 -0.45530730E+00 -0.48994867E+00
 -0.45327127E+00 -0.48579339E+00
 -0.45386972E+00 -0.48345796E+00
 -0.45028419E+00 -0.48028672E+00
 -0.44368545E+00 -0.47636002E+00
 -0.44324307E+00 -0.47223320E+00
 -0.44314418E+00 -0.46842465E+00
 -0.43841666E+00 -0.46530254E+00
 -0.43939625E+00 -0.46330055E+00
 -0.44247600E+00 -0.46149106E+00
 -0.43982448E+00 -0.45797239E+00
 -0.43958191E+00 -0.45398398E+00
 -0.44125997E+00 -0.45050289E+00
 -0.43810324E+00 -0.44635344E+00
 -0.43278089E+00 -0.44425885E+00
 -0.42914658E+00 -0.44195699E+00
 -0.42464819E+00 -0.43893533E+00
 -0.42149067E+00 -0.43777836E+00
 -0.42464819E+00 -0.43893533E+00
 -0.42914658E+00 -0.44195699E+00
 -0.43278089E+00 -0.44425885E+00
 -0.43810324E+00 -0.44635344E+00
 -0.44125997E+00 -0.45050289E+00
 -0.43958191E+00 -0.45398398E+00
 -0.43982448E+00 -0.45797239E+00
 -0.44247600E+00 -0.46149106E+00
 -0.43939625E+00 -0.46330055E+00
 -0.43841666E+00 -0.46530254E+00
 -0.44314418E+00 -0.46842465E+00
 -0.44324307E+00 -0.47223320E+00
 -0.44368545E+00 -0.47636002E+00
 -0.45028419E+00 -0.48028672E+00
 -0.45386972E+00 -0.48345796E+00
 -0.45327127E+00 -0.48579339E+00
 -0.45530730E+00 -0.48994867E+00
 -0.45620695E+00 -0.49372294E+00
 -0.45983775E+00 -0.49707184E+00
 -0.46337611E+00 -0.50047225E+00
 -0.46543307E+00 -0.50282297E+00
 -0.46988568E+00 -0.50583756E+00
 -0.46996699E+00 -0.50730962E+00
 -0.46887152E+00 -0.50827105E+00
 -0.47084827E+00 -0.50940339E+00
 -0.47241023E+00 -0.51073314E+00
 -0.47344026E+00 -0.51181483E+00
 -0.47502079E+00 -0.51414423E+00
 -0.47594007E+00 -0.51481448E+00
